v,imgt,species,added
IGHV16D-13,IGHV16D-13*01,Salmo_salar,
IGHV16D-130,IGHV16D-130*01,Salmo_salar,
IGHV16D-23,IGHV16D-23*01,Salmo_salar,
IGHV16D-42,IGHV16D-42*01,Salmo_salar,
IGHV16D-61,IGHV16D-61*01,Salmo_salar,
IGHV16D-64,IGHV16D-64*01,Salmo_salar,
IGHV16D-65,IGHV16D-65*01,Salmo_salar,
IGHV16D-76,IGHV16D-76*01,Salmo_salar,
IGHV16D-86,IGHV16D-86*01,Salmo_salar,
IGHV16D-89,IGHV16D-89*01,Salmo_salar,
IGHV1D-108,IGHV1D-108*01,Salmo_salar,
IGHV1D-128,IGHV1D-128*01,Salmo_salar,
IGHV1D-128,IGHV1D-128*02,Salmo_salar,
IGHV1D-132,IGHV1D-132*01,Salmo_salar,
IGHV1D-132,IGHV1D-132*02,Salmo_salar,
IGHV1D-134,IGHV1D-134*01,Salmo_salar,
IGHV1D-136,IGHV1D-136*01,Salmo_salar,
IGHV1D-139,IGHV1D-139*01,Salmo_salar,
IGHV1D-14,IGHV1D-14*01,Salmo_salar,
IGHV1D-25,IGHV1D-25*01,Salmo_salar,
IGHV1D-25,IGHV1D-25*02,Salmo_salar,
IGHV1D-32,IGHV1D-32*01,Salmo_salar,
IGHV1D-34,IGHV1D-34*01,Salmo_salar,
IGHV1D-5,IGHV1D-5*01,Salmo_salar,
IGHV1D-62,IGHV1D-62*01,Salmo_salar,
IGHV1D-69,IGHV1D-69*01,Salmo_salar,
IGHV1D-87,IGHV1D-87*01,Salmo_salar,
IGHV1D-91,IGHV1D-91*01,Salmo_salar,
IGHV1D-97,IGHV1D-97*01,Salmo_salar,
IGHV1DS1,IGHV1DS1*01,Salmo_salar,
IGHV1DS2,IGHV1DS2*01,Salmo_salar,
IGHV1DS3,IGHV1DS3*01,Salmo_salar,
IGHV1DS4,IGHV1DS4*01,Salmo_salar,
IGHV2-60,IGHV2-60*01,Salmo_salar,
IGHV2-92,IGHV2-92*01,Salmo_salar,
IGHV2D-12,IGHV2D-12*01,Salmo_salar,
IGHV2D-30,IGHV2D-30*01,Salmo_salar,
IGHV2D-39,IGHV2D-39*01,Salmo_salar,
IGHV3-111,IGHV3-111*01,Salmo_salar,
IGHV3-111,IGHV3-111*02,Salmo_salar,
IGHV3D-7,IGHV3D-7*01,Salmo_salar,
IGHV3DS1,IGHV3DS1*01,Salmo_salar,
IGHV4-13,IGHV4-13*01,Salmo_salar,
IGHV4-56,IGHV4-56*01,Salmo_salar,
IGHV4-85,IGHV4-85*01,Salmo_salar,
IGHV4-97,IGHV4-97*01,Salmo_salar,
IGHV4D-100,IGHV4D-100*01,Salmo_salar,
IGHV4D-106,IGHV4D-106*01,Salmo_salar,
IGHV4D-133,IGHV4D-133*01,Salmo_salar,
IGHV4D-51,IGHV4D-51*01,Salmo_salar,
IGHV4D-66,IGHV4D-66*01,Salmo_salar,
IGHV4D-92,IGHV4D-92*01,Salmo_salar,
IGHV5-82,IGHV5-82*01,Salmo_salar,
IGHV6-114,IGHV6-114*01,Salmo_salar,
IGHV6-119,IGHV6-119*01,Salmo_salar,
IGHV6-119,IGHV6-119*02,Salmo_salar,
IGHV6-45,IGHV6-45*01,Salmo_salar,
IGHV6-50,IGHV6-50*01,Salmo_salar,
IGHV6-68,IGHV6-68*01,Salmo_salar,
IGHV6D-109,IGHV6D-109*02,Salmo_salar,
IGHV6D-117,IGHV6D-117*01,Salmo_salar,
IGHV6D-118,IGHV6D-118*01,Salmo_salar,
IGHV6D-137,IGHV6D-137*01,Salmo_salar,
IGHV6D-16,IGHV6D-16*01,Salmo_salar,
IGHV6D-18,IGHV6D-18*01,Salmo_salar,
IGHV6D-70,IGHV6D-70*01,Salmo_salar,
IGHV6D-77,IGHV6D-77*01,Salmo_salar,
IGHV6D-78,IGHV6D-78*01,Salmo_salar,
IGHV6D-95,IGHV6D-95*01,Salmo_salar,
IGHV7-95,IGHV7-95*01,Salmo_salar,
IGHV7D-15,IGHV7D-15*01,Salmo_salar,
IGHV8-103,IGHV8-103*01,Salmo_salar,
IGHV8-103,IGHV8-103*02,Salmo_salar,
IGHV8-105,IGHV8-105*01,Salmo_salar,
IGHV8-105,IGHV8-105*02,Salmo_salar,
IGHV8-110,IGHV8-110*01,Salmo_salar,
IGHV8-110,IGHV8-110*02,Salmo_salar,
IGHV8-24,IGHV8-24*02,Salmo_salar,
IGHV8-37,IGHV8-37*01,Salmo_salar,
IGHV8-49,IGHV8-49*01,Salmo_salar,
IGHV8-53,IGHV8-53*03,Salmo_salar,
IGHV8-58,IGHV8-58*02,Salmo_salar,
IGHV8-66,IGHV8-66*01,Salmo_salar,
IGHV8-67,IGHV8-67*01,Salmo_salar,
IGHV8-69,IGHV8-69*01,Salmo_salar,
IGHV8D-123,IGHV8D-123*01,Salmo_salar,
IGHV8D-48,IGHV8D-48*01,Salmo_salar,
IGHV8D-83,IGHV8D-83*01,Salmo_salar,
IGHV8S1,IGHV8S1*01,Salmo_salar,
IGHV9-11,IGHV9-11*01,Salmo_salar,
IGHV9-76,IGHV9-76*01,Salmo_salar,
IGHV9D-103,IGHV9D-103*01,Salmo_salar,
IGHV9D-104,IGHV9D-104*01,Salmo_salar,
IGHV9D-105,IGHV9D-105*01,Salmo_salar,
IGHV9D-45,IGHV9D-45*01,Salmo_salar,
IGHV9D-46,IGHV9D-46*01,Salmo_salar,
IGHV9D-53,IGHV9D-53*01,Salmo_salar,
IGHV1-6,IGHV1-6*02,Sus_scrofa,
IGKV1-11,IGKV1-11*01,Sus_scrofa,
IGKV1-11,IGKV1-11*02,Sus_scrofa,
IGKV1-14,IGKV1-14*01,Sus_scrofa,
IGKV1-7,IGKV1-7*02,Sus_scrofa,
IGKV1D-11,IGKV1D-11*01,Sus_scrofa,
IGKV2-10,IGKV2-10*02,Sus_scrofa,
IGKV2-6,IGKV2-6*02,Sus_scrofa,
IGKV2-8,IGKV2-8*02,Sus_scrofa,
IGKV2/OR3-1,IGKV2/OR3-1*01,Sus_scrofa,
IGKV2D-12,IGKV2D-12*01,Sus_scrofa,
IGKV3-3,IGKV3-3*02,Sus_scrofa,
IGKV5-4,IGKV5-4*01,Sus_scrofa,
IGKV5-4,IGKV5-4*02,Sus_scrofa,
IGLV3-2,IGLV3-2*02,Sus_scrofa,
IGLV3-4,IGLV3-4*02,Sus_scrofa,
IGLV5-14,IGLV5-14*01,Sus_scrofa,
IGLV7-7,IGLV7-7*01,Sus_scrofa,
IGLV7-9,IGLV7-9*01,Sus_scrofa,
IGLV8-10,IGLV8-10*01,Sus_scrofa,
IGLV8-13,IGLV8-13*01,Sus_scrofa,
IGLV8-16,IGLV8-16*01,Sus_scrofa,
IGLV8-18,IGLV8-18*01,Sus_scrofa,
IGLV8-19,IGLV8-19*01,Sus_scrofa,
IGLV8-19,IGLV8-19*02,Sus_scrofa,
IGLV8-21,IGLV8-21*01,Sus_scrofa,
IGLV8-21,IGLV8-21*02,Sus_scrofa,
TRBV2-4,TRBV2-4*01,Sus_scrofa,
TRBV4-5,TRBV4-5*01,Sus_scrofa,
TRAV14,TRAV14*01,Tursiops_truncatus,
TRAV14,TRAV14*02,Tursiops_truncatus,
TRAV20-1D,TRAV20-1D*01,Tursiops_truncatus,
TRAV8-1D,TRAV8-1D*01,Tursiops_truncatus,
TRAV9,TRAV9*01,Tursiops_truncatus,
TRAV9,TRAV9*02,Tursiops_truncatus,
TRDV1-1D,TRDV1-1D*01,Tursiops_truncatus,
TRDV1-1N,TRDV1-1N*01,Tursiops_truncatus,
IGHV3S13,IGHV3S13*01,Vicugna_pacos,
IGHV3S2,IGHV3S2*01,Vicugna_pacos,
IGHV3S24,IGHV3S24*01,Vicugna_pacos,
IGHV3S28,IGHV3S28*01,Vicugna_pacos,
IGHV3S31,IGHV3S31*01,Vicugna_pacos,
IGHV3S34,IGHV3S34*01,Vicugna_pacos,
IGHV3S36,IGHV3S36*01,Vicugna_pacos,
IGHV3S37,IGHV3S37*01,Vicugna_pacos,
IGHV3S39,IGHV3S39*01,Vicugna_pacos,
IGHV3S47,IGHV3S47*01,Vicugna_pacos,
IGHV3S54,IGHV3S54*01,Vicugna_pacos,
IGHV3S55,IGHV3S55*01,Vicugna_pacos,
IGHV3S56,IGHV3S56*01,Vicugna_pacos,
IGHV3S57,IGHV3S57*01,Vicugna_pacos,
IGHV3S58,IGHV3S58*01,Vicugna_pacos,
IGHV3S59,IGHV3S59*01,Vicugna_pacos,
IGHV3S6,IGHV3S6*01,Vicugna_pacos,
IGHV3S60,IGHV3S60*01,Vicugna_pacos,
IGHV3S61,IGHV3S61*01,Vicugna_pacos,
IGHV3S62,IGHV3S62*01,Vicugna_pacos,
IGHV3S63,IGHV3S63*01,Vicugna_pacos,
IGHV3S64,IGHV3S64*01,Vicugna_pacos,
IGHV3S65,IGHV3S65*01,Vicugna_pacos,
IGHV3S66,IGHV3S66*01,Vicugna_pacos,
IGHV3S67,IGHV3S67*01,Vicugna_pacos,
IGHV3S68,IGHV3S68*01,Vicugna_pacos,
IGHV3S8,IGHV3S8*01,Vicugna_pacos,
IGHV4S3,IGHV4S3*01,Vicugna_pacos,
IGHV4S4,IGHV4S4*01,Vicugna_pacos,
IGHV4S8,IGHV4S8*01,Vicugna_pacos,
TCRBV20-or09_02,TRBV20/OR9-2*01,Homo_sapiens,
TCRBV05-02,TRBV5-1*01,Homo_sapiens,
TCRBV12-03/12-04,TRBV12-1*01,Homo_sapiens,
TCRBV06-02/06-03,TRBV6-2*01,Homo_sapiens,
TCRBV03-01/03-02,TRBV3-1*01,Homo_sapiens,
TCRBV07-05,TRBV7-1*01,Homo_sapiens,
TCRAV01-01,TRAV1-1*01,Homo_sapiens,
TCRAV01-02,TRAV1-2*01,Homo_sapiens,
TCRAV10,TRAV10*01,Homo_sapiens,
TCRAV11,TRAV11*01,Homo_sapiens,
TCRAV12-01,TRAV12-1*01,Homo_sapiens,
TCRAV12-02,TRAV12-2*01,Homo_sapiens,
TCRAV12-03,TRAV12-3*01,Homo_sapiens,
TCRAV13-01,TRAV13-1*01,Homo_sapiens,
TCRAV13-02,TRAV13-2*01,Homo_sapiens,
TCRAV16,TRAV16*01,Homo_sapiens,
TCRAV17,TRAV17*01,Homo_sapiens,
TCRAV18,TRAV18*01,Homo_sapiens,
TCRAV19,TRAV19*01,Homo_sapiens,
TCRAV02,TRAV2*01,Homo_sapiens,
TCRAV20,TRAV20*01,Homo_sapiens,
TCRAV21,TRAV21*01,Homo_sapiens,
TCRAV22,TRAV22*01,Homo_sapiens,
TCRAV24,TRAV24*01,Homo_sapiens,
TCRAV25,TRAV25*01,Homo_sapiens,
TCRAV26-01,TRAV26-1*01,Homo_sapiens,
TCRAV26-02,TRAV26-2*01,Homo_sapiens,
TCRAV27,TRAV27*01,Homo_sapiens,
TCRAV03,TRAV3*01,Homo_sapiens,
TCRAV30,TRAV30*01,Homo_sapiens,
TCRAV34,TRAV34*01,Homo_sapiens,
TCRAV35,TRAV35*01,Homo_sapiens,
TCRAV38-01,TRAV38-1*01,Homo_sapiens,
TCRAV39,TRAV39*01,Homo_sapiens,
TCRAV04,TRAV4*01,Homo_sapiens,
TCRAV40,TRAV40*01,Homo_sapiens,
TCRAV41,TRAV41*01,Homo_sapiens,
TCRAV05,TRAV5*01,Homo_sapiens,
TCRAV06,TRAV6*01,Homo_sapiens,
TCRAV07,TRAV7*01,Homo_sapiens,
TCRAV08-01,TRAV8-1*01,Homo_sapiens,
TCRAV08-02,TRAV8-2*01,Homo_sapiens,
TCRAV08-03,TRAV8-3*01,Homo_sapiens,
TCRAV08-04,TRAV8-4*01,Homo_sapiens,
TCRAV08-06,TRAV8-6*01,Homo_sapiens,
TCRAV08-07,TRAV8-7*01,Homo_sapiens,
TCRAV09-01,TRAV9-1*01,Homo_sapiens,
TCRAV09-02,TRAV9-2*01,Homo_sapiens,
TRBV2-2,TRBV2*02,Homo_sapiens,
TRBV1-1:01,TRBV1*01,Homo_sapiens,
TRBV1-01,TRBV1*01,Homo_sapiens,
TRBV1-1,TRBV1*01,Homo_sapiens,
TCRBV01,TRBV1*01,Homo_sapiens,
TRBV1-2,TRBV1*01,Homo_sapiens,
TRBV1-02,TRBV1*01,Homo_sapiens,
TRBV1-4:01,TRBV1*01,Homo_sapiens,
TRBV1-04,TRBV1*01,Homo_sapiens,
TRBV1-05,TRBV1*01,Homo_sapiens,
TRBV1-1*01,TRBV1*01,Homo_sapiens,
TRBV10,TRBV10-1*01,Homo_sapiens,
TRBV10-01,TRBV10-1*01,Homo_sapiens,
TCRBV10-01,TRBV10-1*01,Homo_sapiens,
TRBV10-02,TRBV10-2*01,Homo_sapiens,
TCRBV10-02,TRBV10-2*01,Homo_sapiens,
TRBV10-03*01,TRBV10-3*01,Homo_sapiens,
TRBV10-03,TRBV10-3*01,Homo_sapiens,
TCRBV10-03,TRBV10-3*01,Homo_sapiens,
TRBV11,TRBV11-1*01,Homo_sapiens,
TRBV11-01,TRBV11-1*01,Homo_sapiens,
TCRBV11-01,TRBV11-1*01,Homo_sapiens,
TRBV11-02*02,TRBV11-2*01,Homo_sapiens,
TRBV11-02,TRBV11-2*01,Homo_sapiens,
TCRBV11-02,TRBV11-2*01,Homo_sapiens,
TRBV11-03,TRBV11-3*01,Homo_sapiens,
TCRBV11-03,TRBV11-3*01,Homo_sapiens,
TRBV12,TRBV12-1*01,Homo_sapiens,
TRBV12-01,TRBV12-1*01,Homo_sapiens,
TCRBV12-01,TRBV12-1*01,Homo_sapiens,
TCRBV12-02,TRBV12-2*01,Homo_sapiens,
TRBV12-02,TRBV12-2*01,Homo_sapiens,
TRBV12-03,TRBV12-3*01,Homo_sapiens,
TCRBV12-03,TRBV12-3*01,Homo_sapiens,
"TRBV12-3,12-4",TRBV12-3*01,Homo_sapiens,
TRBV12-3/12-4,TRBV12-3*01,Homo_sapiens,
TRBV12-03/4,TRBV12-3*01,Homo_sapiens,
TRBV12-03/4 ,TRBV12-3*01,Homo_sapiens,
TRBV12-3:01,TRBV12-3*01,Homo_sapiens,
TRBV12-04,TRBV12-4*01,Homo_sapiens,
TCRBV12-04,TRBV12-4*01,Homo_sapiens,
TRBV12-05,TRBV12-5*01,Homo_sapiens,
TCRBV12-05,TRBV12-5*01,Homo_sapiens,
TRBV13-01,TRBV13*01,Homo_sapiens,
TRBV13-1,TRBV13*01,Homo_sapiens,
TRBV13-3,TRBV13*01,Homo_sapiens,
TCRBV13-03,TRBV13*01,Homo_sapiens,
TRBV13-1*01,TRBV13*01,Homo_sapiens,
TCRBV13,TRBV13*01,Homo_sapiens,
TRBV13-2*01,TRBV13*02,Homo_sapiens,
TRBV13-2,TRBV13*02,Homo_sapiens,
TCRBV13-02,TRBV13*02,Homo_sapiens,
TRBV13-1*02,TRBV13*02,Homo_sapiens,
TRBV14:01,TRBV14*01,Homo_sapiens,
TRBV14-01,TRBV14*01,Homo_sapiens,
TRBV14-1,TRBV14*01,Homo_sapiens,
TCRBV14-1,TRBV14*01,Homo_sapiens,
TRBV14-1*01,TRBV14*01,Homo_sapiens,
TCRBV14,TRBV14*01,Homo_sapiens,
TRBV15-01,TRBV15*01,Homo_sapiens,
TCRBV15,TRBV15*01,Homo_sapiens,
TRBV15-1,TRBV15*01,Homo_sapiens,
TRBV15-01*01,TRBV15*01,Homo_sapiens,
TRBV15-1*01,TRBV15*01,Homo_sapiens,
TRBV15-02,TRBV15*02,Homo_sapiens,
TCRBV16-1,TRBV16*01,Homo_sapiens,
TRBV16-1,TRBV16*01,Homo_sapiens,
TCRBV16,TRBV16*01,Homo_sapiens,
TRBV16-03,TRBV16*03,Homo_sapiens,
TCRBV17,TRBV17*01,Homo_sapiens,
TRBV17-1*01,TRBV17*01,Homo_sapiens,
TCRB17-1,TRBV17*01,Homo_sapiens,
TRBV17:01,TRBV17*01,Homo_sapiens,
TRBV18-1,TRBV18*01,Homo_sapiens,
TRBV18-1*01,TRBV18*01,Homo_sapiens,
TRBV18-01,TRBV18*01,Homo_sapiens,
TCRBV18,TRBV18*01,Homo_sapiens,
TRBV19:01,TRBV19*01,Homo_sapiens,
TRBV19-01,TRBV19*01,Homo_sapiens,
TRBV19-1,TRBV19*01,Homo_sapiens,
TCRBV19,TRBV19*01,Homo_sapiens,
TRBV19:02,TRBV19*02,Homo_sapiens,
TCRBV02,TRBV2*01,Homo_sapiens,
TRBV2-01,TRBV2*01,Homo_sapiens,
"TRBV2-1,",TRBV2*01,Homo_sapiens,
TRBV2-1/TRBV2-2/TRBV2-3,TRBV2*01,Homo_sapiens,
TRBV2-1/TRBV2-2,TRBV2*01,Homo_sapiens,
TRBV2-1/TRBV2-3,TRBV2*01,Homo_sapiens,
TRBV2-1*01,TRBV2*01,Homo_sapiens,
TRBV2-1,TRBV2*01,Homo_sapiens,
TRBV02,TRBV2*01,Homo_sapiens,
TRBV04,TRBV2*01,Homo_sapiens,
TRBV-2,TRBV2*01,Homo_sapiens,
TRBV2-1:01,TRBV2*01,Homo_sapiens,
TRBV2-2:01,TRBV2*02,Homo_sapiens,
TRBV2-6:01,TRBV2*01,Homo_sapiens,
TRBV2-7:01,TRBV2*01,Homo_sapiens,
TRBV20,TRBV20-1*01,Homo_sapiens,
TRBV20-01,TRBV20-1*01,Homo_sapiens,
TCRBV20-01,TRBV20-1*01,Homo_sapiens,
TRBV21,TRBV21-1*01,Homo_sapiens,
TRBV21-01,TRBV21-1*01,Homo_sapiens,
TCRBV21-01,TRBV21-1*01,Homo_sapiens,
TRBV22:01,TRBV22-1*01,Homo_sapiens,
TRBV23,TRBV23-1*01,Homo_sapiens,
TRBV23/DV6:01,TRBV23-1*01,Homo_sapiens,
TRBV23-01,TRBV23-1*01,Homo_sapiens,
TCRBV23-01,TRBV23-1*01,Homo_sapiens,
TRBV24,TRBV24-1*01,Homo_sapiens,
TCRBV24-01,TRBV24-1*01,Homo_sapiens,
TRBV24-01,TRBV24-1*01,Homo_sapiens,
TRBV25,TRBV25-1*01,Homo_sapiens,
TRBV25-01,TRBV25-1*01,Homo_sapiens,
TRBV25:01,TRBV25-1*01,Homo_sapiens,
TCRBV25-01,TRBV25-1*01,Homo_sapiens,
TCRBV26,TRBV26*01,Homo_sapiens,
TRBV26-1:01,TRBV26*01,Homo_sapiens,
TRBV26-2:01,TRBV26*01,Homo_sapiens,
TRBV26-1*01,TRBV26*01,Homo_sapiens,
TRBV26-1:03,TRBV26*01,Homo_sapiens,
TRBV26-1,TRBV26*01,Homo_sapiens,
TRBV27-1,TRBV27*01,Homo_sapiens,
TRBV27-1*01,TRBV27*01,Homo_sapiens,
TRBV27:01,TRBV27*01,Homo_sapiens,
TCRBV27,TRBV27*01,Homo_sapiens,
TRBV28-1,TRBV28*01,Homo_sapiens,
TRBV28-1*01,TRBV28*01,Homo_sapiens,
TRBV28-01*01,TRBV28*01,Homo_sapiens,
TRBV28:01,TRBV28*01,Homo_sapiens,
TRBV28-01,TRBV28*01,Homo_sapiens,
TCRBV28,TRBV28*01,Homo_sapiens,
TRBV29,TRBV29-1*01,Homo_sapiens,
TRBV29-01,TRBV29-1*01,Homo_sapiens,
TRBV29-1:01,TRBV29-1*01,Homo_sapiens,
TCRBV29-01,TRBV29-1*01,Homo_sapiens,
TRBV29/DV5:01,TRBV29-1*01,Homo_sapiens,
TRBV3-1:01,TRBV3-1*01,Homo_sapiens,
TRBV-3,TRBV3-1*01,Homo_sapiens,
TRBV03,TRBV3-1*01,Homo_sapiens,
TRBV3-1/03-2,TRBV3-1*01,Homo_sapiens,
TRBV3-1/3-2,TRBV3-1*01,Homo_sapiens,
TRBV3,TRBV3-1*01,Homo_sapiens,
TRBV3:01,TRBV3-1*01,Homo_sapiens,
TRBV3-01,TRBV3-1*01,Homo_sapiens,
TCRBV03-01,TRBV3-1*01,Homo_sapiens,
TCRBV03-02,TRBV3-2*01,Homo_sapiens,
TRBV30-01*01,TRBV30*01,Homo_sapiens,
TRBV30-1*01,TRBV30*01,Homo_sapiens,
TRBV30-01,TRBV30*01,Homo_sapiens,
TRBV30-1,TRBV30*01,Homo_sapiens,
TCRBV30,TRBV30*01,Homo_sapiens,
TRBV30-05,TRBV30*05,Homo_sapiens,
TRAV36*01,TRAV36/DV7*01,Homo_sapiens,
TRBV-4,TRBV4-1*01,Homo_sapiens,
TRBV4,TRBV4-1*01,Homo_sapiens,
TRBV4:01,TRBV4-1*01,Homo_sapiens,
TRBV4-01,TRBV4-1*01,Homo_sapiens,
TRBV04-01*01,TRBV4-1*01,Homo_sapiens,
TRBV4*01,TRBV4-1*01,Homo_sapiens,
TCRBV04-01,TRBV4-1*01,Homo_sapiens,
TCRBV04-02,TRBV4-2*01,Homo_sapiens,
TRBV4-02,TRBV4-2*01,Homo_sapiens,
TRBV4-2:01,TRBV4-2*01,Homo_sapiens,
TRBV4-3:01,TRBV4-3*01,Homo_sapiens,
TRBV4-03,TRBV4-3*01,Homo_sapiens,
TRBV04-03*01,TRBV4-3*01,Homo_sapiens,
TCRBV04-03,TRBV4-3*01,Homo_sapiens,
TCRBV05-01,TRBV5-1*01,Homo_sapiens,
TRBV5-01,TRBV5-1*01,Homo_sapiens,
TRBV05,TRBV5-1*01,Homo_sapiens,
TRBV-5,TRBV5-1*01,Homo_sapiens,
TRBV5,TRBV5-1*01,Homo_sapiens,
TRBV05-01*01,TRBV5-1*01,Homo_sapiens,
TRBV5-02,TRBV5-1*02,Homo_sapiens,
TRBV5-2*01,TRBV5-1*02,Homo_sapiens,
TCRBV05-03,TRBV5-3*01,Homo_sapiens,
TRBV05-04*01,TRBV5-4*01,Homo_sapiens,
TRBV5-04,TRBV5-4*01,Homo_sapiens,
TCRBV05-04,TRBV5-4*01,Homo_sapiens,
TRBV5-05,TRBV5-5*01,Homo_sapiens,
TRBV5-5:01,TRBV5-5*01,Homo_sapiens,
TCRBV05-05,TRBV5-5*01,Homo_sapiens,
TRBV05-06*01,TRBV5-6*01,Homo_sapiens,
TRBV5-6:01,TRBV5-6*01,Homo_sapiens,
TRBV5-06,TRBV5-6*01,Homo_sapiens,
TCRBV05-06,TRBV5-6*01,Homo_sapiens,
TCRBV5-6,TRBV5-6*01,Homo_sapiens,
TRBV5-07,TRBV5-7*01,Homo_sapiens,
TCRBV05-07,TRBV5-7*01,Homo_sapiens,
TRBV5-08,TRBV5-8*01,Homo_sapiens,
TRBV5-8:01,TRBV5-8*01,Homo_sapiens,
TCRBV05-08,TRBV5-8*01,Homo_sapiens,
TRBV6-1:01,TRBV6-1*01,Homo_sapiens,
TRBV-6,TRBV6-1*01,Homo_sapiens,
TRBV6,TRBV6-1*01,Homo_sapiens,
TRBV06,TRBV6-1*01,Homo_sapiens,
TRBV6-01,TRBV6-1*01,Homo_sapiens,
TRBV6-1/6-5/6-6,TRBV6-1*01,Homo_sapiens,
TCRBV06-01,TRBV6-1*01,Homo_sapiens,
TRBV6-02/6-03,TRBV6-2*01,Homo_sapiens,
TRBV6-02/TRBV6-03,TRBV6-2*01,Homo_sapiens,
TRBV6-2/06-3,TRBV6-2*01,Homo_sapiens,
TRBV6-2:01,TRBV6-2*01,Homo_sapiens,
TRBV6-02,TRBV6-2*01,Homo_sapiens,
TCRBV06-02,TRBV6-2*01,Homo_sapiens,
TRBV 6-2*01/TRBV6-3*01,TRBV6-2*01,Homo_sapiens,
"TRBV6-2,6-3",TRBV6-2*01,Homo_sapiens,
TRBV6-02/3,TRBV6-2*01,Homo_sapiens,
TRBV6-2/6-3,TRBV6-2*01,Homo_sapiens,
TRBV6-03,TRBV6-3*01,Homo_sapiens,
TCRBV6-3,TRBV6-3*01,Homo_sapiens,
TCRBV06-03,TRBV6-3*01,Homo_sapiens,
TRBV6-04,TRBV6-4*01,Homo_sapiens,
TCRBV06-04,TRBV6-4*01,Homo_sapiens,
TRBV6-05,TRBV6-5*01,Homo_sapiens,
TRBV6-5:01,TRBV6-5*01,Homo_sapiens,
TRBV06-05,TRBV6-5*01,Homo_sapiens,
TCRBV06-05,TRBV6-5*01,Homo_sapiens,
TRBV6-6:01,TRBV6-6*01,Homo_sapiens,
TRBV6-06,TRBV6-6*01,Homo_sapiens,
TCRBV06-06,TRBV6-6*01,Homo_sapiens,
TRBV6-07,TRBV6-7*01,Homo_sapiens,
TCRBV06-07,TRBV6-7*01,Homo_sapiens,
TCRBV06-08,TRBV6-8*01,Homo_sapiens,
TRBV6-09,TRBV6-9*01,Homo_sapiens,
TCRBV06-09,TRBV6-9*01,Homo_sapiens,
TRBV-7,TRBV7-1*01,Homo_sapiens,
TRBV07,TRBV7-1*01,Homo_sapiens,
TRBV7,TRBV7-1*01,Homo_sapiens,
TCRBV07-01,TRBV7-1*01,Homo_sapiens,
TRBV07-02*01,TRBV7-2*01,Homo_sapiens,
TRBV7-2*,TRBV7-2*01,Homo_sapiens,
TRBV7-02,TRBV7-2*01,Homo_sapiens,
TCRBV07-02,TRBV7-2*01,Homo_sapiens,
TRBV7-03,TRBV7-3*01,Homo_sapiens,
TRBV7-3:01,TRBV7-3*01,Homo_sapiens,
TCRBV07-03,TRBV7-3*01,Homo_sapiens,
TRBV7-04,TRBV7-4*01,Homo_sapiens,
TCRBV07-04,TRBV7-4*01,Homo_sapiens,
TRBV7-5*01,TRBV7-6*01,Homo_sapiens,
TRBV7-5,TRBV7-6*01,Homo_sapiens,
TRBV7-06,TRBV7-6*01,Homo_sapiens,
TCRBV07-06,TRBV7-6*01,Homo_sapiens,
TRBV7-07,TRBV7-7*01,Homo_sapiens,
TCRBV07-07,TRBV7-7*01,Homo_sapiens,
TRBV7-8:01,TRBV7-8*01,Homo_sapiens,
TRBV7-08,TRBV7-8*01,Homo_sapiens,
TCRBV07-08,TRBV7-8*01,Homo_sapiens,
TRBV07-09,TRBV7-9*01,Homo_sapiens,
TRBV7-09,TRBV7-9*01,Homo_sapiens,
TCRBV07-09,TRBV7-9*01,Homo_sapiens,
TRBV09-01,TRBV9*01,Homo_sapiens,
TRBV9-1,TRBV9*01,Homo_sapiens,
TRBV-9,TRBV9*01,Homo_sapiens,
TRBV09,TRBV9*01,Homo_sapiens,
TRBV9-01,TRBV9*01,Homo_sapiens,
TCRBV09,TRBV9*01,Homo_sapiens,
TRBV9-02*01,TRBV9*02,Homo_sapiens,
TRBV9-03,TRBV9*03,Homo_sapiens,
TCRBV12-3,TRBV12-3*01,Homo_sapiens,
TCRDV01,TRDV1*01,Homo_sapiens,
TCRDV02,TRDV2*01,Homo_sapiens,
TCRDV03,TRDV3*01,Homo_sapiens,
TCRGV01,TRGV1*01,Homo_sapiens,
TCRGV10,TRGV10*01,Homo_sapiens,
TCRGV11,TRGV11*01,Homo_sapiens,
TCRGV02,TRGV2*01,Homo_sapiens,
TCRGV03,TRGV3*01,Homo_sapiens,
TCRGV04,TRGV4*01,Homo_sapiens,
TCRGV05,TRGV5*01,Homo_sapiens,
TCRGV08,TRGV8*01,Homo_sapiens,
TCRGV09,TRGV9*01,Homo_sapiens,
TCRAV01-X,TRAV1-1*01,Homo_sapiens,
TCRAV12-X,TRAV12-1*01,Homo_sapiens,
TCRAV13-X,TRAV13-1*01,Homo_sapiens,
TCRAV26-X,TRAV26-1*01,Homo_sapiens,
TCRAV38-X,TRAV38-1*01,Homo_sapiens,
TCRAV08-X,TRAV8-1*01,Homo_sapiens,
TCRAV09-X,TRAV9-1*01,Homo_sapiens,
TCRBV10-X,TRBV10-1*01,Homo_sapiens,
TCRBV11-X,TRBV11-1*01,Homo_sapiens,
TCRBV12-X,TRBV12-1*01,Homo_sapiens,
TCRBV20-X,TRBV20-1*01,Homo_sapiens,
TCRBV21-X,TRBV21-1*01,Homo_sapiens,
TCRBV23-X,TRBV23-1*01,Homo_sapiens,
TCRBV24-X,TRBV24-1*01,Homo_sapiens,
